date,price,bedrooms,bathrooms,area_living_m2,area_lot_m2,floors,waterfront,condition,area_above_m2,area_basement_m2,yr_built,yr_renovated,city,country
2014-06-17,440000.0,4.0,2.0,134.70935,780.3851999999999,1.5,0,4,134.70935,0.0,1962,1962,Kirkland,USA
2014-06-17,506000.0,3.0,1.75,202.52854,715.3531,1.0,0,3,137.49644,65.0321,1961,2004,Shoreline,USA
2014-06-17,382500.0,4.0,2.5,205.31563,657.660337,2.0,0,3,205.31563,0.0,1993,1993,Kent,USA
2014-06-17,269500.0,2.0,1.5,137.49644,675.962228,1.0,0,4,87.32882,50.16762,1978,2000,Renton,USA
2014-06-17,560000.0,3.0,2.0,217.39302,323.023731,1.0,0,5,108.69651,108.69651,1971,1971,Seattle,USA
2014-06-17,840000.0,4.0,3.5,358.60558,1703.283602,2.0,0,3,289.85736,68.74822,1996,1996,Woodinville,USA
2014-06-17,479500.0,3.0,2.75,213.6769,430.791211,2.0,0,3,213.6769,0.0,2008,2008,Snoqualmie,USA
2014-06-17,402000.0,3.0,1.5,134.70935,685.159625,1.0,0,3,93.83203,40.87732,1968,1997,Kirkland,USA
2014-06-17,549000.0,2.0,2.5,128.20614,88.536559,3.0,0,3,128.20614,0.0,2006,2006,Seattle,USA
2014-06-17,449950.0,4.0,2.5,229.47041,354.053333,2.0,0,3,229.47041,0.0,1999,1999,Snoqualmie,USA
2014-06-17,493000.0,4.0,1.75,188.59309,1699.660385,1.5,0,4,188.59309,0.0,1975,1975,Kirkland,USA
2014-06-17,142500.0,4.0,0.75,133.78032,1235.6099,1.0,0,3,133.78032,0.0,1948,1994,Burien,USA
2014-06-17,250000.0,3.0,1.75,107.76748,569.867002,1.0,0,3,107.76748,0.0,1998,2006,Auburn,USA
2014-06-17,729000.0,3.0,1.0,146.78674,356.74752,2.0,0,3,146.78674,0.0,1908,1988,Seattle,USA
2014-06-17,465000.0,2.0,2.75,132.85129,132.386775,2.0,0,3,92.438485,40.412805,2006,2006,Seattle,USA
2014-06-17,465000.0,2.0,2.0,138.797082,1790.333713,2.0,1,3,138.797082,0.0,1943,1997,Vashon,USA
2014-06-17,280000.0,4.0,2.25,179.30279,669.551921,1.0,0,4,126.34808,52.95471,1988,1988,Kent,USA
2014-06-17,675000.0,6.0,1.75,254.55422,590.86308,1.0,0,3,127.27711,127.27711,1953,1953,Seattle,USA
2014-06-17,667500.0,3.0,2.0,174.65764,353.0314,1.0,0,5,95.69009,78.96755,1927,1927,Seattle,USA
2014-06-17,809000.0,3.0,2.5,240.61877,717.21116,2.0,0,3,240.61877,0.0,1988,2000,Bellevue,USA
2014-06-17,400000.0,3.0,2.25,198.81242,1046.645198,2.0,0,3,198.81242,0.0,1986,1986,Duvall,USA
2014-06-17,310000.0,4.0,2.0,173.72861,557.418,1.5,0,3,173.72861,0.0,1956,2001,Seattle,USA
2014-06-17,435000.0,2.0,1.0,114.27069,353.0314,1.0,0,3,114.27069,0.0,1928,1954,Seattle,USA
2014-06-17,465950.0,4.0,2.5,217.39302,640.659088,2.0,0,3,217.39302,0.0,2001,2001,Renton,USA
2014-06-17,1538000.0,3.0,2.25,267.56064,705.969897,1.0,0,3,158.86413,108.69651,1958,2002,Kirkland,USA
2014-06-17,253000.0,3.0,1.5,81.75464,613.1598,1.0,0,5,81.75464,0.0,1945,1945,Seattle,USA
2014-06-17,330000.0,3.0,2.5,282.42512,671.874496,2.0,0,3,282.42512,0.0,2003,2003,Auburn,USA
2014-06-17,554000.0,4.0,1.0,104.05136,659.9829119999999,1.5,0,3,104.05136,0.0,1946,1946,Seattle,USA
2014-06-17,350000.0,3.0,2.0,128.20614,334.4508,3.0,0,3,128.20614,0.0,2013,1923,Seattle,USA
2014-06-17,294999.0,4.0,2.5,154.21898,906.73328,2.0,0,3,154.21898,0.0,1994,1994,Kent,USA
2014-06-17,1185001.0,3.0,2.75,232.2575,517.283904,2.0,0,5,232.2575,0.0,1905,1905,Seattle,USA
2014-06-17,752000.0,4.0,2.5,273.13482,964.518946,2.0,0,4,273.13482,0.0,1991,1991,Newcastle,USA
2014-06-17,451000.0,4.0,2.5,155.14801,307.973445,2.0,0,3,155.14801,0.0,2005,2005,Issaquah,USA
2014-06-17,725000.0,4.0,2.75,244.33489,697.237015,2.0,0,3,244.33489,0.0,1994,1994,Redmond,USA
2014-06-17,345000.0,4.0,2.75,209.03175,688.597036,1.0,0,4,137.49644,71.53531,1975,1975,Renton,USA
2014-06-17,206000.0,3.0,1.0,122.63196,650.321,1.0,0,4,122.63196,0.0,1967,1967,Auburn,USA
2014-06-17,2027000.0,4.0,3.75,380.9023,2118.002594,1.5,0,5,235.97362,144.92868,1934,1979,Mercer Island,USA
2014-06-17,2475000.0,3.0,3.25,403.19902,459.591141,2.0,0,3,284.28318,118.91584,1993,1993,Seattle,USA
2014-06-17,1728000.0,4.0,3.0,343.7411,1911.01471,1.0,0,4,171.87055,171.87055,1976,1992,Bellevue,USA
2014-06-17,580000.0,5.0,2.0,250.8381,1010.320125,1.0,0,4,143.07062,107.76748,1962,1962,Bellevue,USA
2014-06-17,430000.0,3.0,1.0,91.04494,668.9016,1.0,0,4,91.04494,0.0,1950,1983,Seattle,USA
2014-06-17,720000.0,4.0,2.5,246.19295,1070.24256,2.0,0,3,196.02533,50.16762,1988,2000,Kirkland,USA
2014-06-17,824000.0,7.0,4.25,340.95401,371.612,2.0,0,3,260.1284,80.82561,1964,2000,Seattle,USA
2014-06-17,936000.0,3.0,1.75,274.99288,1153.85526,1.0,0,4,137.49644,137.49644,1952,1952,Seattle,USA
2014-06-17,535000.0,4.0,2.75,285.21221,668.994503,2.0,0,3,285.21221,0.0,2006,2006,Renton,USA
2014-06-17,286800.0,3.0,2.5,131.271939,334.4508,2.0,0,3,131.271939,0.0,2011,2011,Kent,USA
2014-06-17,350000.0,2.0,2.5,117.05778,125.140341,3.0,0,3,117.05778,0.0,2005,2005,Seattle,USA
2014-06-17,345000.0,3.0,2.5,156.07704,207.080787,2.0,0,3,156.07704,0.0,2007,2007,Shoreline,USA
2014-06-17,435000.0,3.0,2.25,114.27069,115.013914,2.0,0,3,100.33524,13.93545,2009,2009,Seattle,USA
2014-06-17,1555000.0,3.0,3.5,405.05708,579.7147199999999,2.0,0,3,274.99288,130.0642,2008,2008,Seattle,USA
2014-06-17,1325000.0,4.0,4.0,410.63126,1535.314978,2.0,0,3,410.63126,0.0,2013,1923,Sammamish,USA
2014-06-18,461000.0,3.0,3.25,257.34131,583.245034,2.0,0,3,183.94794,73.39337,2006,2006,Renton,USA
2014-06-18,770000.0,3.0,2.25,270.34773,947.982212,2.0,0,3,270.34773,0.0,1990,2009,Redmond,USA
2014-06-18,1384000.0,4.0,3.25,398.55387,1124.405009,1.0,0,3,249.90907,148.6448,1997,1997,Bellevue,USA
2014-06-18,330000.0,3.0,2.5,148.6448,2506.244231,2.0,0,3,148.6448,0.0,2005,2005,Duvall,USA
2014-06-18,322500.0,4.0,2.5,169.08346,627.373959,2.0,0,3,169.08346,0.0,1994,1994,Maple Valley,USA
2014-06-18,1600000.0,6.0,5.0,562.06315,21428.262756,2.0,0,3,562.06315,0.0,2001,2001,Fall City,USA
2014-06-18,475000.0,3.0,1.75,157.9351,783.358096,1.0,0,3,114.27069,43.66441,1977,2004,Seattle,USA
2014-06-18,250275.0,2.0,1.0,73.39337,1043.672302,1.0,0,4,73.39337,0.0,1942,1982,Normandy Park,USA
2014-06-18,274500.0,3.0,2.25,159.79316,836.127,1.0,0,4,122.63196,37.1612,1969,1969,Federal Way,USA
2014-06-18,284950.0,3.0,1.0,91.97397,996.198869,1.0,0,5,91.97397,0.0,1960,1960,Renton,USA
2014-06-18,264950.0,4.0,1.75,164.43831,837.1489329999999,1.0,0,5,97.54815,66.89016,1983,1983,Covington,USA
2014-06-18,242000.0,3.0,2.0,117.05778,751.771076,1.0,0,3,117.05778,0.0,1986,1986,Maple Valley,USA
2014-06-18,913000.0,4.0,2.5,338.16692,982.542128,2.0,0,3,338.16692,0.0,1999,1999,Sammamish,USA
2014-06-18,555000.0,3.0,1.75,189.52212,557.418,1.0,0,5,104.05136,85.47076,1958,1958,Seattle,USA
2014-06-18,711000.0,4.0,1.75,183.94794,1003.3524,1.0,0,5,91.97397,91.97397,1948,1985,Mercer Island,USA
2014-06-18,403500.0,5.0,2.5,334.4508,1607.2219,1.0,0,4,223.89623,110.55457,1968,1968,Normandy Park,USA
2014-06-18,975000.0,4.0,2.5,396.69581,4030.689558,1.0,0,3,248.98004,147.71577,1991,1991,Redmond,USA
2014-06-18,253779.0,4.0,2.0,188.59309,891.8688,1.5,0,3,132.85129,55.7418,1947,2012,SeaTac,USA
2014-06-18,384400.0,3.0,3.25,156.913167,128.949364,3.0,0,3,156.913167,0.0,2008,2008,Seattle,USA
2014-06-18,646000.0,5.0,2.75,266.63161,414.440283,1.0,0,3,153.28995,113.34166,1976,1976,Seattle,USA
2014-06-18,415000.0,3.0,1.75,117.98681,445.9344,1.0,0,3,117.98681,0.0,1952,2014,Seattle,USA
2014-06-18,764000.0,4.0,2.5,259.19937,737.464014,2.0,0,3,259.19937,0.0,1997,1997,Sammamish,USA
2014-06-18,507000.0,5.0,3.25,357.67655,1509.580847,2.0,0,3,281.49609,76.18046,2002,2002,Auburn,USA
2014-06-18,545500.0,3.0,2.5,144.92868,869.664983,1.5,0,4,126.34808,18.5806,1936,1936,Seattle,USA
2014-06-18,450000.0,3.0,1.75,109.62554,379.04424,1.0,0,4,70.60628,39.01926,1928,1928,Seattle,USA
2014-06-18,264000.0,4.0,1.75,169.08346,754.186554,1.0,0,4,100.33524,68.74822,1980,1980,Kent,USA
2014-06-18,650000.0,5.0,1.75,117.05778,418.0635,1.5,0,3,117.05778,0.0,1926,2003,Seattle,USA
2014-06-18,365000.0,3.0,2.5,245.26392,623.843645,2.0,0,3,156.07704,89.18688,1991,1991,Renton,USA
2014-06-18,343566.0,2.0,1.0,102.1933,390.1926,1.0,0,3,102.1933,0.0,1954,2005,Seattle,USA
2014-06-18,375000.0,3.0,2.5,181.16085,638.336513,2.0,0,3,181.16085,0.0,1997,1997,Shoreline,USA
2014-06-18,295000.0,3.0,2.0,128.20614,806.583846,1.0,0,4,128.20614,0.0,1966,1966,Des Moines,USA
2014-06-18,325000.0,3.0,2.75,204.3866,650.321,1.0,0,4,118.91584,85.47076,1977,1977,Renton,USA
2014-06-18,265000.0,4.0,1.5,190.45115,659.6113,1.0,0,3,97.54815,92.903,1963,2008,Auburn,USA
2014-06-18,562000.0,5.0,3.0,259.663885,1402.928203,2.0,0,3,259.663885,0.0,1996,1996,Duvall,USA
2014-06-18,540000.0,4.0,2.5,190.45115,3179.326466,2.0,0,4,190.45115,0.0,1989,1989,Woodinville,USA
2014-06-18,4489000.0,4.0,3.0,597.36629,2556.411851,2.0,0,3,597.36629,0.0,2001,2001,Bellevue,USA
2014-06-18,279950.0,5.0,1.75,199.74145,666.207413,1.0,0,4,135.63838,64.10307,1970,1970,Kent,USA
2014-06-18,540000.0,3.0,1.75,183.01891,761.8046,1.0,0,5,131.92226,51.09665,1963,1963,Shoreline,USA
2014-06-18,310000.0,4.0,2.5,247.12198,1177.266816,1.0,0,4,161.65122,85.47076,1960,2001,Federal Way,USA
2014-06-18,190000.0,1.0,1.0,66.89016,445.9344,1.0,0,3,66.89016,0.0,1914,1996,Seattle,USA
2014-06-18,440000.0,4.0,2.5,223.89623,444.07634,2.0,0,3,223.89623,0.0,2000,2000,Snoqualmie,USA
2014-06-18,1400000.0,3.0,2.0,187.66406,510.9665,1.5,0,3,166.29637,21.36769,1937,1999,Seattle,USA
2014-06-18,230000.0,2.0,1.0,100.33524,876.539805,1.0,0,3,100.33524,0.0,1958,2004,Renton,USA
2014-06-18,455000.0,3.0,1.75,109.62554,1327.769676,1.0,0,3,109.62554,0.0,1981,2013,North Bend,USA
2014-06-18,175000.0,2.0,1.0,61.31598,464.515,1.0,0,3,61.31598,0.0,1915,1915,Seattle,USA
2014-06-18,650000.0,3.0,1.75,271.27676,870.50111,1.0,0,4,150.50286,120.7739,1981,1981,Bellevue,USA
2014-06-18,3000000.0,4.0,4.25,450.57955,1156.177835,2.0,1,5,357.67655,92.903,1989,1989,Kirkland,USA
2014-06-18,192500.0,3.0,1.0,100.33524,797.10774,1.5,0,3,100.33524,0.0,1900,2005,Tukwila,USA
2014-06-18,239950.0,3.0,1.75,155.14801,641.0307,1.0,0,3,108.69651,46.4515,1978,1978,Federal Way,USA
2014-06-18,175000.0,6.0,1.0,127.27711,471.94724,1.5,0,3,104.05136,23.22575,1931,1931,Seattle,USA
2014-06-18,850000.0,5.0,3.5,320.51535,2631.384572,1.0,0,5,218.32205,102.1933,1972,1972,Kirkland,USA
2014-06-18,410000.0,4.0,2.0,183.01891,975.4815,1.0,0,3,169.08346,13.93545,1961,2004,Burien,USA
2014-06-18,570000.0,4.0,2.5,212.74787,625.980414,2.0,0,3,212.74787,0.0,1996,1996,Issaquah,USA
2014-06-18,469000.0,5.0,2.5,208.10272,700.767329,1.0,0,3,105.90942,102.1933,1966,1963,Shoreline,USA
2014-06-18,559000.0,2.0,1.0,115.19972,594.5792,1.0,0,4,98.47718,16.72254,1938,1938,Seattle,USA
2014-06-18,739888.0,3.0,2.5,224.82526,4011.272831,2.0,0,4,157.00607,67.81919,1989,1989,Sammamish,USA
2014-06-18,568450.0,5.0,3.5,302.86378,5463.253818,2.0,0,4,302.86378,0.0,1969,1969,Kent,USA
2014-06-18,240000.0,2.0,1.0,62.24501,1014.50076,1.0,0,3,62.24501,0.0,1942,1999,Seattle,USA
2014-06-18,574950.0,5.0,3.25,293.57348,929.03,2.0,0,4,293.57348,0.0,1980,1980,Issaquah,USA
2014-06-18,180000.0,3.0,2.25,184.87697,589.93405,2.0,0,3,184.87697,0.0,1967,2011,Des Moines,USA
2014-06-18,1160000.0,4.0,3.5,434.78604,901.1591,2.0,0,3,312.15408,122.63196,2005,2005,Bellevue,USA
2014-06-18,300000.0,3.0,2.5,157.9351,332.128225,2.0,0,3,157.9351,0.0,2000,2000,Seattle,USA
2014-06-18,630000.0,4.0,2.5,260.778721,876.07529,2.0,0,3,260.778721,0.0,1996,1996,Kenmore,USA
2014-06-18,507000.0,4.0,1.75,164.43831,870.965625,1.0,0,4,108.69651,55.7418,1968,1968,Redmond,USA
2014-06-18,287500.0,4.0,2.5,238.76071,836.127,1.0,0,4,147.71577,91.04494,1979,1979,Federal Way,USA
2014-06-18,688000.0,3.0,3.0,320.51535,1505.0286,2.0,0,3,320.51535,0.0,1983,2009,Sammamish,USA
2014-06-18,424000.0,3.0,2.0,155.14801,715.3531,1.0,0,3,108.69651,46.4515,1972,2002,Kirkland,USA
2014-06-18,400000.0,3.0,1.75,97.54815,571.35345,1.5,0,4,88.25785,9.2903,1928,1928,Seattle,USA
2014-06-18,620000.0,4.0,2.5,177.44473,713.773749,2.0,0,3,177.44473,0.0,1987,2000,Issaquah,USA
2014-06-18,300000.0,3.0,1.0,84.54173,715.3531,1.0,0,4,84.54173,0.0,1971,1971,Kirkland,USA
2014-06-18,615000.0,5.0,2.25,230.39944,1121.33921,2.0,0,3,230.39944,0.0,1978,1978,Sammamish,USA
2014-06-18,206000.0,2.0,1.5,169.08346,823.770901,2.0,0,3,169.08346,0.0,1921,2000,Tukwila,USA
2014-06-18,515500.0,4.0,2.5,271.27676,715.3531,2.0,0,3,271.27676,0.0,2003,2003,Duvall,USA
2014-06-18,554000.0,5.0,2.25,173.72861,1060.116133,1.0,0,4,108.69651,65.0321,1961,2001,Lake Forest Park,USA
2014-06-18,825000.0,4.0,3.5,353.96043,909.706176,2.0,0,3,353.96043,0.0,1938,2013,Seattle,USA
2014-06-18,855000.0,4.0,2.25,203.45757,379.04424,2.0,0,3,167.2254,36.23217,1918,1918,Seattle,USA
2014-06-18,315000.0,3.0,2.5,160.72219,591.606304,2.0,0,3,160.72219,0.0,1993,1993,Maple Valley,USA
2014-06-18,299000.0,5.0,2.5,206.24466,869.57208,1.0,0,4,103.12233,103.12233,1968,1968,Renton,USA
2014-06-18,650000.0,3.0,1.5,122.63196,753.814942,1.0,0,3,122.63196,0.0,1951,1994,Bellevue,USA
2014-06-18,465000.0,3.0,1.75,140.28353,445.9344,1.0,0,3,79.89658,60.38695,1925,2011,Seattle,USA
2014-06-18,535000.0,3.0,2.0,196.95436,379.04424,2.0,0,3,196.95436,0.0,2003,2003,Redmond,USA
2014-06-18,564000.0,2.0,2.0,157.00607,418.0635,1.0,0,3,157.00607,0.0,2004,2003,Redmond,USA
2014-06-18,515000.0,3.0,3.5,126.34808,131.829357,2.0,0,3,96.61912,29.72896,2007,2007,Seattle,USA
2014-06-18,580000.0,4.0,2.5,301.93475,464.515,2.0,0,3,301.93475,0.0,2008,2008,Renton,USA
2014-06-18,309000.0,3.0,2.25,138.42547,120.216482,2.0,0,3,113.34166,25.08381,2010,2010,Seattle,USA
2014-06-18,536751.0,3.0,1.75,179.30279,590.86308,1.0,0,3,179.30279,0.0,2013,1923,Snoqualmie,USA
2014-06-18,415000.0,4.0,2.5,187.66406,511.059403,2.0,0,3,187.66406,0.0,2010,2010,Renton,USA
2014-06-18,267000.0,3.0,2.25,147.158352,260.1284,2.0,0,3,147.158352,0.0,2012,1912,Auburn,USA
2014-06-18,820000.0,4.0,2.5,294.50251,791.812269,2.0,0,3,294.50251,0.0,2008,2008,Kirkland,USA
2014-06-18,1399950.0,4.0,2.75,359.53461,933.303538,2.0,0,3,359.53461,0.0,2005,2005,Kirkland,USA
2014-06-18,485000.0,2.0,2.5,132.85129,85.749469,3.0,0,3,130.99323,1.85806,2008,2008,Seattle,USA
2014-06-18,482000.0,3.0,3.25,128.20614,104.05136,3.0,0,3,128.20614,0.0,2008,2008,Seattle,USA
2014-06-18,535000.0,4.0,2.5,242.47683,426.889285,2.0,0,3,242.47683,0.0,2008,2008,Kenmore,USA
2014-06-18,690000.0,3.0,3.25,143.07062,132.665484,3.0,0,3,143.07062,0.0,2013,1923,Seattle,USA
2014-06-19,576000.0,3.0,2.5,180.23182,836.127,1.0,0,4,90.11591,90.11591,1948,1948,Seattle,USA
2014-06-19,378750.0,3.0,2.5,200.67048,278.709,1.5,0,3,117.05778,83.6127,1909,2011,Seattle,USA
2014-06-19,269900.0,4.0,1.75,142.14159,812.90125,1.5,0,4,142.14159,0.0,1968,1968,Renton,USA
2014-06-19,210000.0,3.0,2.0,133.78032,669.83063,1.0,0,3,133.78032,0.0,1983,2009,Auburn,USA
2014-06-19,429900.0,4.0,2.5,245.26392,801.288375,2.0,0,3,245.26392,0.0,1987,2000,Renton,USA
2014-06-19,1525000.0,4.0,3.25,336.30886,476.685293,2.0,0,4,218.32205,117.98681,1927,1927,Seattle,USA
2014-06-19,360000.0,4.0,2.5,264.77355,431.99895,2.0,0,3,264.77355,0.0,2004,2003,Maple Valley,USA
2014-06-19,405000.0,2.0,1.0,117.05778,406.636431,1.0,0,4,117.05778,0.0,1947,1988,Seattle,USA
2014-06-19,450000.0,3.0,1.75,149.57383,1040.5136,1.0,0,3,149.57383,0.0,1955,2005,Kirkland,USA
2014-06-19,703000.0,3.0,2.0,126.34808,555.55994,1.5,0,3,126.34808,0.0,1945,2008,Seattle,USA
2014-06-19,661000.0,4.0,2.5,231.885888,748.612374,2.0,0,3,231.885888,0.0,1998,2006,Redmond,USA
2014-06-19,580000.0,4.0,2.25,200.67048,891.218479,1.0,0,3,200.67048,0.0,1969,2010,Bellevue,USA
2014-06-19,464000.0,3.0,1.0,122.63196,336.773375,2.0,0,3,122.63196,0.0,1900,2005,Seattle,USA
2014-06-19,945000.0,2.0,2.5,235.97362,658.589367,2.0,0,3,235.97362,0.0,2004,2003,Seattle,USA
2014-06-19,659500.0,4.0,3.0,243.40586,1705.884886,1.0,0,4,173.72861,69.67725,1956,1956,Bellevue,USA
2014-06-19,200000.0,3.0,1.5,105.90942,774.81102,1.0,0,3,105.90942,0.0,1960,2012,Tukwila,USA
2014-06-19,280000.0,3.0,2.0,166.29637,3938.994297,1.0,0,4,166.29637,0.0,1990,1990,Auburn,USA
2014-06-19,1325000.0,4.0,2.5,226.68332,334.4508,2.5,0,4,226.68332,0.0,1902,1902,Seattle,USA
2014-06-19,346150.0,3.0,2.0,198.81242,668.9016,1.0,0,4,137.49644,61.31598,1966,1966,Renton,USA
2014-06-19,197500.0,3.0,1.0,123.56099,502.791036,2.0,0,5,123.56099,0.0,1905,1905,Enumclaw,USA
2014-06-19,799000.0,4.0,2.5,240.61877,734.8627299999999,2.0,0,3,240.61877,0.0,2001,2001,Seattle,USA
2014-06-19,1309500.0,4.0,4.5,441.28925,1292.466536,2.0,0,3,334.4508,106.83845,2005,2005,Seattle,USA
2014-06-19,350000.0,2.0,1.0,150.50286,855.172115,1.0,0,5,78.96755,71.53531,1921,1921,Kirkland,USA
2014-06-19,720000.0,4.0,2.5,226.68332,3185.64387,2.0,0,3,226.68332,0.0,1987,2000,Redmond,USA
2014-06-19,519000.0,3.0,2.75,187.66406,998.149832,1.0,0,5,117.98681,69.67725,1954,1954,Normandy Park,USA
2014-06-19,590300.0,3.0,1.5,136.56741,668.9016,2.0,0,4,136.56741,0.0,1907,1907,Seattle,USA
2014-06-19,2200000.0,5.0,4.75,556.48897,970.83635,2.0,1,3,376.25715,180.23182,2002,2002,Issaquah,USA
2014-06-19,410000.0,6.0,2.75,234.11556,866.227572,1.0,0,4,122.63196,111.4836,1962,1962,Lake Forest Park,USA
2014-06-19,437000.0,2.0,1.75,133.78032,392.515175,1.0,0,3,133.78032,0.0,2005,2005,Redmond,USA
2014-06-19,221000.0,3.0,2.25,152.36092,682.83705,1.0,0,3,105.90942,46.4515,1984,1984,Federal Way,USA
2014-06-19,380000.0,4.0,2.25,199.74145,1874.875443,1.0,0,3,101.26427,98.47718,1963,2008,Kenmore,USA
2014-06-19,506000.0,2.0,1.0,145.85771,762.73363,1.0,0,4,106.83845,39.01926,1952,1952,Seattle,USA
2014-06-19,395000.0,4.0,1.0,183.94794,961.54605,1.0,0,4,132.85129,51.09665,1968,1968,Issaquah,USA
2014-06-19,285000.0,3.0,1.0,112.41263,439.524093,1.5,0,3,112.41263,0.0,1901,1901,Seattle,USA
2014-06-19,311000.0,3.0,1.75,176.5157,278.709,1.5,0,5,99.40621,77.10949,1903,1903,Seattle,USA
2014-06-19,520000.0,3.0,1.75,180.23182,20394.716881,1.0,0,3,180.23182,0.0,1991,1991,Maple Valley,USA
2014-06-19,435000.0,3.0,1.75,121.70293,749.262695,1.0,0,4,121.70293,0.0,1948,1948,Seattle,USA
2014-06-19,120000.0,2.0,1.0,91.97397,3712.775492,1.0,0,2,91.97397,0.0,1945,1945,Kent,USA
2014-06-19,1440000.0,3.0,3.5,359.53461,354.796557,2.0,0,3,256.41228,103.12233,2002,2002,Seattle,USA
2014-06-19,186000.0,3.0,2.0,124.49002,401.34096,1.0,0,3,85.47076,39.01926,1912,1993,Auburn,USA
2014-06-19,756000.0,4.0,2.25,200.67048,520.2568,1.0,0,5,100.33524,100.33524,1947,1947,Seattle,USA
2014-06-19,248000.0,4.0,2.0,193.23824,1255.11953,1.0,0,3,96.61912,96.61912,1950,2005,Seattle,USA
2014-06-19,287000.0,3.0,2.0,120.7739,1056.678722,1.5,0,5,120.7739,0.0,1933,1933,SeaTac,USA
2014-06-19,510000.0,4.0,2.5,242.47683,746.103993,2.0,0,3,242.47683,0.0,1998,2006,Lake Forest Park,USA
2014-06-19,249000.0,3.0,1.0,97.54815,789.489694,1.0,0,4,97.54815,0.0,1959,1959,Kent,USA
2014-06-19,340000.0,3.0,2.5,230.39944,567.823136,2.0,0,3,230.39944,0.0,2004,2003,Renton,USA
2014-06-19,399888.0,4.0,2.25,169.08346,766.914265,1.5,0,4,122.63196,46.4515,1930,1930,Seattle,USA
2014-06-19,440000.0,3.0,1.75,108.69651,811.97222,1.0,0,4,108.69651,0.0,1968,1968,Redmond,USA
2014-06-19,899000.0,4.0,2.25,220.18011,557.418,1.0,0,3,133.78032,86.39979,1959,1989,Seattle,USA
2014-06-19,540500.0,5.0,3.75,287.07027,688.875745,2.0,0,3,287.07027,0.0,2014,2014,Burien,USA
2014-06-19,385000.0,3.0,1.75,214.60593,1040.5136,1.0,0,4,151.43189,63.17404,1978,2000,Kent,USA
2014-06-19,558000.0,4.0,2.25,191.38018,962.289274,1.0,0,4,122.63196,68.74822,1962,1962,Bellevue,USA
2014-06-19,600000.0,3.0,2.0,235.97362,22055.358006,1.0,0,3,235.97362,0.0,2007,2007,Enumclaw,USA
2014-06-19,450000.0,4.0,2.5,222.9672,714.702779,2.0,0,3,222.9672,0.0,2003,2003,Renton,USA
2014-06-19,232500.0,3.0,1.0,122.63196,785.03035,1.0,0,3,81.75464,40.87732,1961,2004,Federal Way,USA
2014-06-19,436000.0,2.0,1.0,73.39337,613.1598,1.0,0,3,73.39337,0.0,1949,1998,Seattle,USA
2014-06-19,240000.0,4.0,2.0,166.29637,1364.74507,1.0,0,4,155.14801,11.14836,1960,2001,Des Moines,USA
2014-06-19,489950.0,3.0,2.25,169.08346,680.607378,2.0,0,3,169.08346,0.0,1983,2009,Kirkland,USA
2014-06-19,680000.0,6.0,2.0,155.14801,278.709,1.0,0,5,83.6127,71.53531,1911,1984,Seattle,USA
2014-06-19,1068000.0,5.0,3.5,370.68297,923.270014,2.0,0,3,370.68297,0.0,2001,2001,Newcastle,USA
2014-06-19,352450.0,3.0,2.0,132.85129,557.418,1.0,0,5,132.85129,0.0,1945,1945,Shoreline,USA
2014-06-19,335000.0,4.0,2.0,188.59309,9631.439816,1.0,0,4,188.59309,0.0,1969,1969,Enumclaw,USA
2014-06-19,549000.0,4.0,1.75,119.84487,284.28318,2.0,0,4,119.84487,0.0,1906,1990,Seattle,USA
2014-06-19,1240000.0,4.0,3.5,354.88946,1228.549272,2.0,0,3,304.72184,50.16762,1990,2009,Bellevue,USA
2014-06-19,618250.0,4.0,3.25,234.11556,312.15408,1.5,0,4,143.99965,90.11591,1931,1931,Seattle,USA
2014-06-19,1815000.0,5.0,3.0,360.46364,1207.739,2.0,0,3,360.46364,0.0,1972,2003,Mercer Island,USA
2014-06-19,850000.0,2.0,1.75,147.71577,477.149808,1.5,0,3,122.63196,25.08381,1927,2011,Seattle,USA
2014-06-19,930000.0,5.0,2.0,327.94759,871.894655,1.5,0,3,327.94759,0.0,1925,2002,Seattle,USA
2014-06-19,505000.0,3.0,2.5,149.57383,428.375733,2.0,0,3,149.57383,0.0,1996,1996,Issaquah,USA
2014-06-19,925000.0,4.0,2.5,304.72184,19424.902464,2.0,0,3,304.72184,0.0,1994,1994,Redmond,USA
2014-06-19,275000.0,3.0,1.75,172.79958,1456.811943,1.0,0,4,172.79958,0.0,1971,1971,Federal Way,USA
2014-06-19,499000.0,3.0,1.75,170.94152,464.515,1.0,0,4,85.47076,85.47076,1910,1910,Seattle,USA
2014-06-19,507000.0,3.0,2.5,196.95436,668.994503,2.0,0,3,196.95436,0.0,2003,2003,Seattle,USA
2014-06-19,619850.0,4.0,2.5,210.88981,859.074041,1.0,0,5,139.3545,71.53531,1972,1972,Bellevue,USA
2014-06-19,500000.0,3.0,2.5,263.84452,4525.862548,1.0,0,3,173.72861,90.11591,1994,1994,Carnation,USA
2014-06-19,310000.0,4.0,1.5,113.34166,891.8688,1.0,0,3,113.34166,0.0,1980,1980,Carnation,USA
2014-06-19,646000.0,4.0,2.5,214.60593,378.951337,2.0,0,3,214.60593,0.0,2008,2008,Seattle,USA
2014-06-19,265000.0,3.0,1.75,170.94152,678.1919,1.0,0,3,170.94152,0.0,1966,1963,Federal Way,USA
2014-06-19,475000.0,3.0,2.5,88.25785,103.12233,2.0,0,3,88.25785,0.0,2003,2003,Seattle,USA
